"centre_no","size","rest.cafe.400","bus.400.tram.600.train.800","supermarket.800","convenience.400","butcher.800","bakery.800","pharmacy.800","post.800","park.400","comm.ctr.800","childcare.800","kindergarten.800","primary.800","distsport.800","comm.health.800","mat.child.health.800","gp.400","dentist.800"
190,"large",47.2998137802607,48.6033519553073,94.0409683426443,31.098696461825,66.1080074487896,66.1080074487896,58.4729981378026,66.1080074487896,92.1787709497207,0,69.4599627560521,31.2849162011173,28.3054003724395,92.364990689013,0,49.9068901303538,10.2420856610801,49.9068901303538
191,"small",93.5251798561151,98.5611510791367,100,92.0863309352518,0,100,100,100,68.3453237410072,13.6690647482014,98.5611510791367,13.6690647482014,97.1223021582734,100,0,100,93.5251798561151,0
192,"medium",57.5638506876228,79.5677799607073,74.4597249508841,23.7721021611002,0,0,92.1414538310412,0,86.2475442043222,0,93.909626719057,98.0353634577603,0,0,0,1.17878192534381,0,0
193,"medium",29.5555555555556,76.2222222222222,0,19.7777777777778,87.3333333333333,58.8888888888889,87.3333333333333,100,69.7777777777778,39.5555555555556,94.6666666666667,68.2222222222222,94.4444444444444,46.4444444444444,0,0,19.7777777777778,0
194,"small",85.0107066381156,92.2912205567452,0,0,0.428265524625268,0,0,90.5781584582441,94.6466809421842,0,25.2676659528908,24.8394004282655,0,0,0,90.3640256959315,0,0
195,"large",42.2032996274614,65.0345928685471,96.0617349654071,37.3602980308675,7.45077168706759,25.3858435337946,88.0787653006919,63.225119744545,61.0431080361895,60.5641298563066,96.9132517296434,38.6907929749867,17.243214475785,0.638637573177222,13.0388504523683,15.0612027674295,48.7493347525279,83.0228845130388
196,"large",45.1045104510451,72.0572057205721,99.1199119911991,48.7348734873487,70.5170517051705,0,58.965896589659,70.5170517051705,85.8085808580858,0,75.9075907590759,58.0858085808581,66.2266226622662,78.6578657865787,0,0,18.1518151815182,53.9053905390539
197,"large",67.6759410801964,87.3977086743044,87.152209492635,25.0409165302782,84.1243862520458,96.0720130932897,50.5728314238953,75.2045826513912,61.7839607201309,74.5499181669394,96.3993453355155,82.3240589198036,67.2667757774141,0,0,90.5073649754501,26.9230769230769,97.2995090016367
198,"small",0,88.0434782608696,0,0,0,0,0,0,100,0,100,0.36231884057971,1.81159420289855,19.2028985507246,0,0,0,0
199,"medium",12.1951219512195,54.287962234461,95.0432730133753,23.9968528717545,0,0,53.579858379229,0,91.1093627065303,24.2328874901652,99.5279307631786,48.7018095987411,25.0983477576711,0,0,48.6231313926042,15.0275373721479,27.6160503540519
2,"large",40.1924104756815,88.9898450026724,96.9000534473544,23.8375200427579,0,0,87.3329770176376,33.4580438268306,87.7605558524853,1.06894708711919,97.5414216996259,70.5505077498664,78.5141635489043,71.9401389631213,0,89.41742383752,18.7065740245858,95.8845537145911
20,"small",80.5232558139535,92.7325581395349,100,89.2441860465116,0,0,100,0,89.8255813953488,0,99.1279069767442,99.1279069767442,99.1279069767442,9.01162790697674,0,0,90.6976744186046,99.1279069767442
200,"large",30.6136680613668,87.4476987447699,94.4909344490934,27.1966527196653,0,0,0,67.2245467224547,92.5383542538354,55.0209205020921,95.118549511855,65.5509065550907,67.8521617852162,35.7740585774059,0,15.4114365411437,38.1450488145049,61.2273361227336
202,"medium",0,90.6810035842294,95.9139784946236,31.326164874552,8.17204301075269,8.17204301075269,90.3942652329749,94.910394265233,84.4444444444444,62.2222222222222,98.0645161290323,97.6344086021505,71.4695340501792,83.8709677419355,0,97.4910394265233,65.3763440860215,0
203,"small",85.6209150326797,90.8496732026144,100,85.6209150326797,0,0,0,0,88.2352941176471,86.2745098039216,95.4248366013072,70.5882352941177,94.1176470588235,0,0,70.5882352941177,12.0915032679739,0
204,"small",86.1788617886179,100,95.9349593495935,88.6178861788618,0,0,100,0,85.3658536585366,0,94.3089430894309,45.5284552845528,94.3089430894309,0,0,45.5284552845528,0,36.5853658536585
205,"small",0,86.9249394673123,20.0968523002421,0,0,0,8.23244552058111,0,77.7239709443099,0,99.7578692493947,0,0,0,0,73.8498789346247,71.6707021791768,100
206,"large",10.8695652173913,66.6666666666667,0,37.6811594202899,34.0579710144928,0,97.1014492753623,0,63.0434782608696,0,82.6086956521739,35.5072463768116,64.4927536231884,15.9420289855072,0,0,11.5942028985507,97.1014492753623
207,"small",85.7677902621723,92.1348314606742,0,0,0,0,0,10.1123595505618,20.5992509363296,28.8389513108614,100,99.625468164794,99.625468164794,82.7715355805243,0,79.7752808988764,0,99.625468164794
208,"medium",21.5646940822467,59.7793380140421,96.1885656970913,33.6008024072217,0,0,62.7883650952859,1.50451354062187,87.3620862587763,0,86.7602808425276,48.9468405215647,82.7482447342026,77.8335005015045,0,7.72316950852558,8.2246740220662,7.22166499498496
209,"medium",60.1973684210526,83.5526315789474,97.6973684210526,54.6052631578947,98.0263157894737,98.0263157894737,97.6973684210526,98.0263157894737,64.4736842105263,0,100,97.6973684210526,0,100,0,66.1184210526316,49.3421052631579,75
21,"small",0,100,23.0612244897959,0,7.55102040816327,100,0,0,100,100,100,0,100,100,100,100,50.8163265306122,100
210,"small",0,95.6989247311828,43.2258064516129,4.73118279569892,0,0,78.9247311827957,43.2258064516129,59.1397849462366,21.505376344086,84.3010752688172,69.0322580645161,14.6236559139785,93.3333333333333,0,69.0322580645161,24.3010752688172,0
211,"medium",15.3633854645814,91.2603495860166,94.0202391904324,34.4986200551978,0,69.4572217111316,83.3486660533579,0,92.4563017479301,13.247470101196,85.7405703771849,34.590616375345,69.6412143514259,19.5032198712052,0,22.9990800367985,14.3514259429623,0
212,"small",16.0633484162896,62.6696832579185,35.0678733031674,13.1221719457014,0,0,0,0,96.1538461538462,18.552036199095,100,0,0,50.4524886877828,0,0,0,0
213,"small",0.440528634361234,75.5506607929515,59.4713656387665,2.86343612334802,0,0,53.0837004405286,17.6211453744493,32.15859030837,0,100,85.9030837004405,5.94713656387665,0,0,0,0.440528634361234,0.440528634361234
214,"small",0,96.9620253164557,21.2658227848101,0,0,0,0,15.1898734177215,100,27.8481012658228,96.7088607594937,96.2025316455696,95.4430379746835,50.379746835443,0,70.6329113924051,0,7.84810126582278
215,"large",50.6155950752394,22.8454172366621,96.3064295485636,28.0437756497948,0,0,64.2954856361149,0,92.749658002736,0,98.6320109439124,17.6470588235294,53.077975376197,99.1792065663475,0,42.4076607387141,8.34473324213406,0
216,"medium",0,48.1203007518797,95.8646616541353,18.2330827067669,0,0,59.3984962406015,90.2255639097744,82.5187969924812,0,95.1127819548872,98.4962406015038,81.390977443609,41.3533834586466,0,97.7443609022556,14.4736842105263,97.9323308270677
217,"small",73.2954545454545,41.4772727272727,65.9090909090909,15.3409090909091,0,0,97.7272727272727,96.0227272727273,100,0,97.7272727272727,94.3181818181818,96.0227272727273,92.6136363636364,0,94.3181818181818,24.4318181818182,0
218,"large",33.638928067701,82.2990126939351,93.7235543018336,29.7602256699577,0,0,65.1622002820874,62.5528913963329,88.787023977433,50.7052186177715,94.2172073342736,32.4400564174894,50.0705218617772,82.228490832158,0,0,14.4569816643159,70.1692524682652
219,"small",0,99.344262295082,100,96.0655737704918,100,100,100,0,69.1803278688525,0,100,100,100,54.0983606557377,0,65.9016393442623,93.4426229508197,0
22,"medium",20.6405693950178,90.3914590747331,91.8149466192171,35.0533807829181,0,0,79.8932384341637,0,83.0960854092527,0,76.6903914590747,69.2170818505338,38.9679715302491,97.508896797153,0,8.36298932384341,12.4555160142349,0
220,"large",36.3938053097345,81.4159292035398,96.2389380530973,33.8495575221239,0,36.7256637168142,67.0353982300885,88.2743362831858,81.5265486725664,3.09734513274336,78.3185840707965,52.1017699115044,39.8230088495575,22.2345132743363,0,36.8362831858407,17.3672566371681,0
221,"large",8.74785591766724,71.0977701543739,94.253859348199,26.3293310463122,0,0,73.9279588336192,0,66.0377358490566,0,34.819897084048,1.37221269296741,26.3293310463122,41.852487135506,0,1.37221269296741,28.4734133790738,38.5077186963979
222,"medium",6.54288240495137,66.2245800176835,91.6887709991158,7.07338638373121,0,0,85.2343059239611,8.75331564986737,57.736516357206,0,63.1299734748011,30.1503094606543,1.41467727674624,0,0,4.33244916003537,16.710875331565,16.2687886825818
223,"small",38.8101983002833,64.8725212464589,43.9093484419263,28.8951841359773,0,16.71388101983,16.71388101983,0,13.8810198300283,46.4589235127479,91.5014164305949,35.9773371104816,96.0339943342776,0,0,0,15.014164305949,72.2379603399433
224,"medium",28.5536159600997,69.9501246882793,94.5137157107232,18.8279301745636,1.3715710723192,77.3067331670823,87.2817955112219,0,100,0,83.4164588528678,65.8354114713217,48.6284289276808,17.9551122194514,0,57.9800498753117,7.85536159600998,70.6982543640898
225,"small",66.1016949152542,94.5762711864407,100,94.2372881355932,0,0,100,0,100,0,64.7457627118644,0,0,100,0,0,65.7627118644068,100
226,"large",52.6408450704225,83.4507042253521,94.5422535211268,53.169014084507,77.9929577464789,24.4718309859155,90.4929577464789,83.6267605633803,67.6056338028169,71.830985915493,99.4718309859155,66.5492957746479,1.93661971830986,57.3943661971831,0,0,45.2464788732394,85.7394366197183
227,"medium",57.762938230384,63.9398998330551,85.6427378964942,25.3756260434057,0,0,71.118530884808,93.9899833055092,14.3572621035058,5.00834724540902,98.1636060100167,25.542570951586,25.542570951586,44.0734557595993,0,30.0500834724541,11.0183639398998,71.118530884808
228,"medium",33.3333333333333,74.7014115092291,96.8512486427796,15.5266015200869,0,0,97.28555917481,96.8512486427796,82.3018458197611,79.8045602605863,93.8110749185668,44.9511400651466,45.385450597177,79.3702497285559,0,50.3800217155266,12.1606948968512,85.884907709012
229,"small",0,87.8260869565217,15.6521739130435,0,0,0,0,4.34782608695652,89.2753623188406,8.40579710144928,100,7.82608695652174,3.47826086956522,100,0,4.34782608695652,0,3.47826086956522
23,"small",56.551724137931,100,100,96.551724137931,0,100,0,0,99.5402298850575,0,96.3218390804598,0,0,35.1724137931034,0,42.2988505747126,5.28735632183908,1.60919540229885
230,"small",91.4893617021277,100,0,14.8936170212766,0,0,0,42.2872340425532,88.2978723404255,0.797872340425532,100,85.3723404255319,38.563829787234,94.1489361702128,0,2.65957446808511,2.3936170212766,61.436170212766
231,"small",0,48.6928104575163,39.2156862745098,96.7320261437908,0,0,2.94117647058824,4.57516339869281,58.4967320261438,63.0718954248366,97.0588235294118,0,97.0588235294118,0,0,0,95.0980392156863,26.797385620915
232,"large",18.2835820895522,100,91.2935323383085,5.97014925373134,0,4.72636815920398,0,21.8905472636816,79.6019900497513,4.72636815920398,100,45.0248756218905,92.7860696517413,100,39.0547263681592,68.0348258706468,0,89.8009950248756
233,"large",69.8932646301067,99.815973500184,97.7180714022819,66.2679425837321,63.894000736106,82.8303275671697,25.9293338240707,0,91.3323518586676,38.8663967611336,97.3684210526316,45.1785057048215,76.5366212734634,69.4884063305116,0,41.3323518586676,57.4530732425469,94.3503864556496
234,"small",37.4113475177305,100,28.1914893617021,72.5177304964539,0,0,6.56028368794326,0,79.9645390070922,1.95035460992908,100,0,100,56.7375886524823,0,55.1418439716312,1.95035460992908,0
235,"small",96.045197740113,100,0,85.4519774011299,0,100,0,0,69.3502824858757,12.1468926553672,61.5819209039548,12.1468926553672,85.0282485875706,96.6101694915254,0,100,82.2033898305085,100
236,"medium",41.2852112676056,94.8943661971831,98.987676056338,45.2904929577465,0,12.4119718309859,96.5669014084507,0,93.3538732394366,14.1725352112676,97.8433098591549,0.528169014084507,79.4894366197183,1.01232394366197,0,27.112676056338,14.9647887323944,14.612676056338
237,"large",52.7387009877282,96.5878479497157,97.8748877581562,54.6542951212212,8.94941634241245,58.8147261299012,27.4468721939539,0,93.4750074827896,35.6779407363065,100,94.1634241245136,68.0933852140078,10.1765938341814,0,0.389105058365759,35.3486979946124,30.1706076025142
238,"small",46.2616822429907,100,27.1028037383178,80.8411214953271,0,0,27.1028037383178,27.1028037383178,64.4859813084112,0,91.1214953271028,85.0467289719626,85.0467289719626,100,0,85.0467289719626,18.2242990654206,0
239,"small",56.8877551020408,99.234693877551,0,76.0204081632653,0,0,0,98.7244897959184,86.4795918367347,29.0816326530612,98.7244897959184,98.7244897959184,20.4081632653061,60.4591836734694,0,0,0,0
24,"small",92.7335640138408,27.681660899654,9.34256055363322,0,0,0,19.3771626297578,0,100,0,100,100,100,88.2352941176471,0,1.73010380622837,0,11.4186851211073
240,"large",51.7287234042553,94.7251773049645,62.7659574468085,61.3918439716312,0.177304964539007,13.4751773049645,0,0,91.9769503546099,0,99.6897163120567,58.0673758865248,47.1187943262411,24.468085106383,0,4.12234042553191,50.9751773049645,5.80673758865248
241,"small",0,100,0,1.33779264214047,0,0,0,8.02675585284281,100,0,20.7357859531773,13.0434782608696,66.8896321070234,100,0,45.819397993311,0,0
242,"small",51.2738853503185,100,3.98089171974522,88.8535031847134,3.98089171974522,33.1210191082803,0,3.98089171974522,100,14.6496815286624,100,60.828025477707,50.3184713375796,100,0,91.7197452229299,43.7898089171975,100
243,"medium",66.5639445300462,100,37.2881355932203,39.8690292758089,33.2819722650231,44.7226502311248,55.0462249614792,62.1725731895223,61.2480739599384,11.6718027734977,98.7673343605547,26.2326656394453,66.7565485362096,5.97072419106317,0,71.4946070878274,52.080123266564,96.5716486902928
244,"small",75.7469244288225,100,5.79964850615114,0,0,0,0,7.90861159929701,66.4323374340949,0,91.0369068541301,11.5992970123023,98.4182776801406,52.1968365553603,3.69068541300527,77.6801405975395,16.6959578207381,97.1880492091388
245,"small",0.536193029490617,100,55.4959785522788,2.14477211796247,0,0,0,0,99.4638069705094,0,100,90.0804289544236,77.4798927613941,100,0,72.9222520107239,0,100
246,"large",12.5305922662751,100,97.0141948115516,33.4312285854136,0,0,31.9627998042095,0.978952520802741,72.3935389133627,0,96.7205090553108,37.6896720509055,68.2819383259912,71.4635340186001,54.3808125305923,66.3729809104259,43.8081253059227,64.5619187469408
247,"small",97.1684053651267,100,40.6855439642325,0,40.6855439642325,47.8390461997019,19.9701937406855,37.8539493293592,71.833084947839,37.5558867362146,100,77.4962742175857,60.3576751117735,2.9806259314456,0,50.6706408345753,0.447093889716841,40.6855439642325
248,"small",2.03619909502262,100,94.3438914027149,39.7058823529412,0,0,2.03619909502262,0,91.5158371040724,0,97.8506787330317,59.5022624434389,58.9366515837104,80.9954751131222,97.9638009049774,97.9638009049774,57.3529411764706,97.9638009049774
249,"medium",28.1263337601366,100,95.7746478873239,43.4058898847631,92.3175416133163,83.0985915492958,85.7020913358942,95.6466069142126,59.0695689287239,15.0661545027742,98.2074263764405,39.1805377720871,82.842509603073,12.4199743918054,0,40.6316688006829,22.2364489970124,79.1293213828425
25,"small",98.348623853211,100,3.85321100917431,0,0.73394495412844,0,0,0,75.7798165137615,67.1559633027523,100,0,17.4311926605505,0,0,12.2935779816514,0,69.7247706422018
250,"medium",38.5437277404036,99.1294024535022,50.8508112386229,47.3684210526316,30.4313415116739,52.3545706371191,31.3415116739216,96.3593193510091,67.3525920063316,0.197863078749505,96.8737633557578,68.3419074000792,75.7419865453107,12.781954887218,0,69.0146418678275,0.672734467748318,90.4234269885239
251,"small",77.1484375,91.015625,16.6015625,73.6328125,0,0,0,15.8203125,60.15625,0,100,0,32.8125,0,0,99.4140625,0,33.203125
252,"small",15.8868335146899,100,22.4156692056583,89.4450489662677,14.7986942328618,16.7573449401523,7.3993471164309,14.689880304679,99.455930359086,0,99.6735582154516,52.1218715995647,40.8052230685528,95.1033732317737,0,35.9085963003264,7.72578890097933,100
253,"small",100,100,67.3469387755102,3.92464678178964,72.6844583987441,82.2605965463108,60.1255886970173,52.276295133438,57.6138147566719,62.6373626373626,100,56.828885400314,97.331240188383,22.9199372056515,0,87.9120879120879,3.92464678178964,75.9811616954474
254,"small",0,98.4375,0,89.453125,0,0,0,0,100,0,0,0,0,99.609375,0,0,0,0
255,"small",3.2258064516129,78.1362007168459,49.4623655913978,89.6057347670251,0,49.4623655913978,0,54.8387096774194,100,81.0035842293907,70.2508960573477,69.1756272401434,100,23.2974910394265,0,18.6379928315412,3.9426523297491,0
256,"large",63.9397905759162,100,99.2473821989529,58.6060209424084,5.07198952879581,99.3455497382199,88.0562827225131,0,93.979057591623,78.5340314136126,100,13.1871727748691,55.988219895288,54.9738219895288,0,17.1138743455497,10.2748691099476,55.988219895288
257,"small",0,100,0,37.9134860050891,0,0,0,0,75.8269720101781,0,98.4732824427481,10.1781170483461,100,24.6819338422392,0,46.0559796437659,0,0
258,"small",0.961538461538462,98.8782051282051,0,91.3461538461538,0,0,0,0,60.5769230769231,0,99.0384615384615,0,99.0384615384615,61.3782051282051,0,0,0,0
259,"large",87.7873165328164,99.8061478814733,99.113818886735,49.5707560232623,0.166158958737192,82.9687067294378,81.833287178067,38.4381057878704,92.1074494599834,65.2173913043478,99.9723068402105,38.2996399889227,94.6275270008308,0,0,75.8238715037386,45.2229299363057,68.4574909997231
26,"small",9.55137481910275,100,0,0,0,4.0520984081042,0,0,51.6642547033285,51.3748191027496,78.8712011577424,0,0.723589001447178,15.4848046309696,0,11.8668596237337,2.31548480463097,0
260,"small",88.937664618086,98.2440737489026,59.2625109745391,7.11150131694469,0,20.4565408252853,7.7260755048288,7.90166812993854,81.4749780509219,4.12642669007902,100,100,99.5610184372256,1.14135206321334,0,100,1.75592625109745,3.07287093942054
261,"small",87.7873563218391,95.6896551724138,0,79.0229885057471,0,0,0,6.75287356321839,62.5,0,100,66.5229885057471,79.0229885057471,84.3390804597701,0,49.2816091954023,0,6.89655172413793
262,"large",55.5897887323944,99.4278169014084,0.440140845070423,16.681338028169,0,0,17.693661971831,88.2482394366197,53.9172535211268,0,99.2957746478873,14.9647887323944,94.762323943662,0,2.77288732394366,42.737676056338,14.4366197183099,96.5669014084507
263,"large",61.5428408767435,100,83.8030173640763,56.1912894961571,0,91.5741531454597,59.6356390549388,0,96.0148021633931,65.6134358098491,100,70.8511243951039,96.0717335610589,0.227725590663251,0,20.66609735269,36.4930259037859,34.3296327924851
264,"small",0,98.5074626865672,100,89.0547263681592,3.98009950248756,100,0,0,98.5074626865672,0,100,41.2935323383085,100,58.7064676616915,0,100,3.48258706467662,0
265,"large",61.6626794258373,85.1076555023923,2.0933014354067,0,3.64832535885167,5.98086124401914,3.64832535885167,0,76.4354066985646,57.5358851674641,99.1028708133971,82.6555023923445,88.755980861244,12.5598086124402,0,79.8444976076555,0,4.96411483253589
266,"small",0,99.7014925373134,0.895522388059702,82.3880597014925,100,0.895522388059702,0,0,82.3880597014925,0,34.3283582089552,0,34.3283582089552,97.0149253731343,0,0.895522388059702,92.8358208955224,0
267,"large",39.1600187705303,89.5588925387142,92.3979352416706,50.4927264195213,0,52.2993899577663,57.3674331299859,56.7339277334585,72.1492257156265,47.3955889253871,98.3106522759268,44.5565462224308,74.8709526044111,27.0999530736743,0,62.7404974190521,39.3946503988738,79.3993430314406
268,"large",71.0701330108827,100,96.9770253929867,63.9056831922612,97.4304715840387,96.5235792019347,80.2902055622733,81.8621523579202,66.0217654171705,4.92744860943168,95.7073760580411,88.4220072551391,83.0713422007255,52.1765417170496,0,83.7363966142684,67.4123337363966,98.7908101571947
269,"small",62.7494456762749,100,66.1862527716186,28.0487804878049,67.6274944567627,81.9290465631929,78.8248337028825,83.1485587583149,79.3791574279379,46.7849223946785,100,28.7139689578714,59.9778270509978,0,0,95.3436807095344,87.5831485587583,97.1175166297118
27,"small",0,91.1547911547912,1.71990171990172,0,0,6.87960687960688,1.71990171990172,0,76.4127764127764,0,100,97.7886977886978,100,0,0,0,1.47420147420147,24.8157248157248
270,"small",0,100,0,0.431965442764579,0,0,10.5831533477322,33.2613390928726,54.6436285097192,0,96.3282937365011,79.2656587473002,0,0,0,3.67170626349892,0,20.3023758099352
271,"large",81.6323296354992,99.9841521394612,97.4484944532488,64.1838351822504,19.175911251981,72.931854199683,78.1458003169572,4.5324881141046,88.9223454833597,90.6497622820919,98.4310618066561,55.5784469096672,88.0348652931854,28.7321711568938,0,36.7511885895404,59.0649762282092,78.716323296355
272,"small",0,100,17.4515235457064,52.6315789473684,15.9279778393352,9.2797783933518,0,0,91.2742382271468,25.0692520775623,100,26.3157894736842,20.6371191135734,100,0,100,0,78.5318559556787
273,"small",97.5438596491228,100,100,96.140350877193,0,100,0,100,92.280701754386,56.4912280701754,98.2456140350877,98.2456140350877,15.7894736842105,100,0,0,34.3859649122807,0
274,"small",2.80172413793103,100,100,93.3189655172414,17.8879310344828,0.431034482758621,42.4568965517241,12.7155172413793,13.7931034482759,0,98.2758620689655,0,61.6379310344828,10.7758620689655,0,0,43.1034482758621,99.7844827586207
275,"small",89.4618834080718,100,52.0179372197309,10.0896860986547,55.8295964125561,60.762331838565,53.5874439461883,18.8340807174888,62.5560538116592,0,91.7040358744395,100,86.322869955157,42.3766816143498,0,18.8340807174888,89.4618834080718,93.4977578475336
276,"small",72.9885057471264,100,8.81226053639847,72.9885057471264,14.7509578544061,8.81226053639847,0,1.53256704980843,89.8467432950192,0,47.7011494252874,8.62068965517241,22.9885057471264,84.4827586206897,0,8.81226053639847,72.9885057471264,2.10727969348659
277,"small",77.3377337733773,100,25.3025302530253,0,3.19031903190319,0,20.1320132013201,0,57.3157315731573,98.3498349834984,100,96.2596259625963,100,57.7557755775578,0,20.1320132013201,9.35093509350935,2.97029702970297
278,"medium",34.2265529841657,55.9074299634592,95.9805115712546,46.163215590743,92.4482338611449,96.3459196102314,0,0,80.9987819732034,0,91.4738124238733,16.4433617539586,1.21802679658952,85.5054811205846,0,12.6674786845311,44.0925700365408,0.365408038976857
279,"small",0.739371534195933,100,26.4325323475046,95.1940850277264,45.2865064695009,34.1959334565619,0,0,100,0,99.2606284658041,16.8207024029575,45.8410351201479,61.9223659889094,0,24.0295748613678,18.8539741219963,0
28,"small",35.1282051282051,63.8461538461538,0,10.5128205128205,0,77.948717948718,100,0,58.974358974359,0,53.8461538461538,0,29.7435897435897,96.9230769230769,0,4.87179487179487,19.4871794871795,82.5641025641026
280,"small",64.6428571428572,100,0.952380952380952,3.92857142857143,0,28.452380952381,3.0952380952381,0,98.6904761904762,100,100,100,100,11.6666666666667,0,59.2857142857143,0,41.4285714285714
281,"small",84.3373493975904,100,100,92.7710843373494,0,0,100,100,100,0,76.2048192771084,76.2048192771084,100,100,0,76.2048192771084,89.1566265060241,0
282,"small",66.0297239915074,100,24.416135881104,0,9.34182590233546,43.312101910828,24.416135881104,0,60.5095541401274,45.859872611465,100,100,100,60.9341825902335,0,0,43.5244161358811,66.2420382165605
283,"small",25.2272727272727,100,0,13.4090909090909,0,0,0,0,63.9772727272727,93.5227272727273,100,93.5227272727273,89.3181818181818,84.3181818181818,0,66.25,0.568181818181818,32.7272727272727
284,"medium",52.3405698778833,99.8643147896879,69.0298507462687,47.8629579375848,0.67842605156038,66.9267299864315,33.0732700135685,0,99.3554952510176,58.2089552238806,100,8.34464043419267,89.9932157394844,14.8575305291723,0,8.24287652645862,28.8331071913161,49.5590230664858
285,"small",18.4238551650692,100,75.7188498402556,86.9009584664537,71.6719914802982,66.1341853035144,31.629392971246,71.6719914802982,88.604898828541,0,100,100,43.024494142705,68.4771033013845,0,79.4462193823216,83.493077742279,95.8466453674121
286,"small",21.160409556314,98.9761092150171,93.6860068259386,93.3447098976109,1.19453924914676,0.853242320819113,8.19112627986348,0,55.9726962457338,30.7167235494881,87.2013651877133,0,82.2525597269625,0,0,2.21843003412969,12.9692832764505,35.3242320819113
287,"small",80.6629834254144,100,0,72.5598526703499,0,0,100,0.552486187845304,98.7108655616943,0,100,16.7587476979742,67.4033149171271,100,0,0,72.5598526703499,0.920810313075507
288,"small",93.0174563591022,100,0,0,0,0,0,0,56.857855361596,100,100,79.3017456359102,87.2817955112219,0,0,80.5486284289277,0,0
289,"large",82.7175208581645,100,98.4803337306317,52.2050059594756,92.9082240762813,98.5995232419547,94.4874851013111,80.2443384982122,87.4851013110846,37.8128724672229,100,4.23122765196663,76.0429082240763,0,0,59.1477949940405,68.6531585220501,99.9404052443385
29,"large",41.2900188323917,95.668549905838,96.0922787193974,28.6252354048964,81.7796610169492,81.3559322033898,0,0,71.939736346516,9.55743879472693,99.8587570621469,39.8775894538606,65.819209039548,84.2278719397363,9.55743879472693,82.6271186440678,41.3841807909604,30.6026365348399
290,"small",75,100,100,52.6162790697674,0,100,100,100,26.7441860465116,92.1511627906977,61.6279069767442,0,100,92.1511627906977,0,0,12.5,98.2558139534884
291,"small",91.7748917748918,96.1038961038961,100,89.6103896103896,0,0,0,0,100,0,87.8787878787879,82.2510822510823,78.7878787878788,0,0,0,0,0
292,"small",92.4137931034483,64.5977011494253,56.3218390804598,0.919540229885057,0,0,0,0,95.4022988505747,0,99.7701149425287,99.7701149425287,95.4022988505747,21.8390804597701,0,0,0,0
293,"small",80.5225653206651,93.8242280285036,31.5914489311164,22.0902612826603,0,52.9691211401425,72.209026128266,52.9691211401425,6.88836104513064,32.3040380047506,38.0047505938242,29.9287410926366,20.9026128266033,32.3040380047506,0,29.9287410926366,64.1330166270784,100
294,"small",61.2426035502959,87.5739644970414,0,70.414201183432,0,0,0,0,78.1065088757396,1.18343195266272,86.3905325443787,50.2958579881657,63.6094674556213,55.6213017751479,0,0,0,0
295,"small",81.1232449297972,98.7519500780031,18.5647425897036,35.2574102964119,0,100,100,44.7737909516381,68.798751950078,0,100,10.9204368174727,22.4648985959438,0,20.2808112324493,13.1045241809672,35.8814352574103,11.7004680187207
296,"small",0,85.0609756097561,0.914634146341463,83.2317073170732,0,99.0853658536585,99.0853658536585,0,53.9634146341463,1.82926829268293,100,99.0853658536585,24.0853658536585,99.0853658536585,0,0,0,99.0853658536585
297,"small",91.304347826087,76.5217391304348,96.0869565217391,78.2608695652174,0,0,0,0,100,0,39.5652173913043,39.5652173913043,0,0,0,0,0,0
298,"medium",54.9961270333075,79.9380325329202,91.1696359411309,34.1595662277304,0,21.6886134779241,94.4229279628195,15.1045701006971,73.8187451587916,0,99.3803253292022,14.8721920991479,13.8652207591015,0,0,0,32.3005422153369,40.6661502711077
299,"small",18.5053380782918,100,100,81.4946619217082,0,56.9395017793594,47.6868327402135,24.1992882562278,100,0,48.3985765124555,21.7081850533808,18.5053380782918,18.5053380782918,0,20.2846975088968,18.5053380782918,0
3,"small",87.8103837471783,100,0.90293453724605,0,0,0,0,3.6117381489842,74.2663656884876,0,100,0,100,0,0,0,0,40.8577878103837
30,"small",100,100,100,99.5391705069124,0,0,100,100,100,0,100,100,100,0,0,100,87.0967741935484,0
300,"small",76.1290322580645,100,0,19.6774193548387,0,0,0,0,31.9354838709677,86.1290322580645,97.4193548387097,0,0,0,0,0,4.51612903225806,10
301,"large",34.0136054421769,81.7460317460317,86.3945578231292,32.4263038548753,0,14.9659863945578,67.1201814058957,68.7074829931973,54.3083900226757,15.4195011337868,81.2925170068027,54.9886621315193,65.5328798185941,84.1269841269841,0,38.7755102040816,4.08163265306122,21.3151927437642
302,"small",0,96.6666666666667,0,0,0,30.3030303030303,0,0,96.6666666666667,0,100,100,92.7272727272727,10.9090909090909,0,100,0,0
303,"small",6.93374422187981,87.8274268104777,0,72.1109399075501,0,0,0,0,100,0,24.9614791987673,0,0,0,0,0,0,0
304,"large",30.1161103047896,75.689404934688,85.4862119013062,23.9477503628447,0,83.0914368650218,84.978229317852,83.5994194484761,46.0087082728592,1.30624092888244,99.0566037735849,82.2206095791001,72.4238026124819,41.0740203193033,0,39.9129172714078,23.22206095791,0
305,"small",0,95.2522255192878,100,86.053412462908,0,0,100,100,94.3620178041543,100,62.3145400593472,0,16.3204747774481,100,0,8.01186943620178,62.6112759643917,32.6409495548961
306,"large",31.3617606602476,87.4828060522696,96.1485557083906,39.7524071526823,0,95.7359009628611,71.1141678129298,49.1059147180193,98.2118294360385,0,69.6011004126547,69.6011004126547,65.0618982118294,64.786795048143,0,67.4002751031637,35.0756533700138,0
